"300,853,8,2,26\n"
"300,36027,0,2,12\n"
"300,28927,0,2,12\n"
"300,33926,0,2,12\n"
"300,23459,0,2,1\n"
"300,25781,0,2,2\n"
"300,38251,0,2,12\n"
"300,33417,0,2,10\n"
"300,34086,0,2,13\n"
"300,1190,0,2,1\n"
"300,18139,0,2,21\n"
"300,177,0,2,26\n"
"300,10321,0,2,13\n"
"300,8422,0,2,1\n"
"300,34368,0,2,12\n"
"300,34863,0,2,12\n"
"300,22835,0,4,2\n"
"300,36475,0,4,1\n"
"300,35589,0,4,4\n"
"300,1912,0,6,0\n"
"300,23427,0,6,0\n"
"300,23405,0,6,0\n"
"301,52505,8,1,22\n"
"301,38101,9,2,12\n"
"301,10681,7,2,1\n"
"301,14967,8,2,12\n"
"301,35608,8,2,1\n"
"301,21797,0,2,6\n"
"301,35849,8,2,24\n"
"301,19163,10,2,10\n"
"301,17641,10,2,1\n"
"301,50481,6,2,12\n"
"301,226,8,2,13\n"
"301,51417,7,2,13\n"
"301,12049,7,2,1\n"
"301,33047,7,2,10\n"
"301,31056,6,2,5\n"
"301,37517,7,2,12\n"
"301,11617,10,2,12\n"
"301,37999,9,2,12\n"
"301,51693,8,2,12\n"
"301,32281,8,2,1\n"
"301,41379,7,2,1\n"
"301,33082,7,2,1\n"
"301,7593,7,2,12\n"
"301,48926,7,2,12\n"
"301,49470,8,2,12\n"
"301,33487,8,2,12\n"
"301,31404,7,2,12\n"
"301,48513,7,2,1\n"
"301,18897,8,2,20\n"
"301,28819,7,2,12\n"
"301,32603,7,2,12\n"
"301,8769,7,2,12\n"
"301,18857,7,2,3\n"
"301,38555,7,2,12\n"
"301,25345,7,2,4\n"
"301,23277,8,2,12\n"
"301,3328,6,2,1\n"
"301,51252,8,2,12\n"
"301,37773,8,2,1\n"
"301,18677,7,2,12\n"
"301,48548,0,6,0\n"
"301,52196,0,6,0\n"
"301,55830,0,6,0\n"
"301,55701,0,6,0\n"
"301,40755,0,6,0\n"
"301,48896,0,6,0\n"
"301,49877,0,6,0\n"
"301,36511,0,6,0\n"
"301,40756,0,6,0\n"
"302,32828,8,1,3\n"
"302,10030,8,1,5\n"
"302,31636,7,1,9\n"
"302,8086,7,1,18\n"
"302,9982,8,1,2\n"
"302,9367,7,1,11\n"
"302,20457,7,1,1\n"
"302,10191,8,1,1\n"
"302,6336,7,1,2\n"
"302,1660,6,1,4\n"
"302,13585,8,1,3\n"
"302,13601,7,1,11\n"
"302,10611,6,1,2\n"
"302,30187,7,1,8\n"
"302,20973,8,1,9\n"
"302,12611,6,1,6\n"
"302,16498,6,1,2\n"
"302,28171,7,1,1\n"
"302,13851,7,1,1\n"
"302,8861,6,1,7\n"
"302,6164,8,2,11\n"
"302,9736,7,2,12\n"
"302,10582,7,2,1\n"
"302,5342,7,2,13\n"
"302,10196,5,2,1\n"
"302,10092,8,2,1\n"
"302,1598,7,2,4\n"
"302,10029,8,2,1\n"
"302,5,9,2,1\n"
"302,2795,5,2,25\n"
"302,3230,6,2,12\n"
"302,393,6,2,1\n"
"302,3167,9,2,6\n"
"302,455,7,2,26\n"
"302,356,8,2,24\n"
"302,1158,6,2,3\n"
"302,21855,8,2,5\n"
"302,10187,7,2,13\n"
"302,6372,9,2,1\n"
"302,6958,7,2,1\n"
